municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,15,15
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
HUACHACALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,38,38
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
HUATAJATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,7,7
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,16,16
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,18,18
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,15,15
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,13,13
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,64,64
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,12,12
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,687,687
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,18,18
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,38,38
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,7,7
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,26,26
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,15,15
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,26,26
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,7,7
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,21,21
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,38,38
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,17,17
MOJINETE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,9,9
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,52,52
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,55,55
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,16,16
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,208,208
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,16,16
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,18,18
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,38,38
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,31,31
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,24,24
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,31,31
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,17,17
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,9,9
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,16,16
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,47,47
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,108,108
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,37,37
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,15,15
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,19,19
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,29,29
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,9,9
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,25,25
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,106,106
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,24,24
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,76,76
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,210,210
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,21,21
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,25,25
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,240,240
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,26,26
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,74,74
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,210,210
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,33,33
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,12,12
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,113,113
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,40,40
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,37,37
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,116,116
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,32,32
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,19,19
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,90,90
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,55,55
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,23,23
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,46,46
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,12,12
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,47,47
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1185,1185
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,15,15
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,13,13
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,12,12
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,52,52
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,21,21
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,43,43
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,15,15
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,331,331
TACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,2,2
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,7,7
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,9,9
TAHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,28,28
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,21,21
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,327,327
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,24,24
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,27,27
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,19,19
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,112,112
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,14,14
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
TODOS SANTOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,21,21
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,24,24
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
TRIGAL,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,61,61
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,68,68
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,1,1
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,36,36
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,44,44
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,18,18
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,34,34
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,49,49
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,4,4
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,15,15
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,46,46
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,11,11
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,168,168
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,16,16
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,65,65
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,55,55
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,9,9
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,191,191
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,8,8
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,155,155
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,7,7
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,5,5
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,75,75
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,6,6
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,10,10
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,3,3
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-03-01,9,9
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,7,7
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,54,54
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,24,24
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,50,50
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,2,2
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1,1
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,12,12
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,15,15
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,4,4
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,13,13
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,28,28
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,3,3
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,18,18
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,11,11
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,59,59
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,5,5
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,5,5
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,7,7
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,27,27
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,15,15
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,19,19
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,9,9
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,3,3
BELLA FLOR,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,9,9
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,39,39
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,11,11
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,6,6
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,8,8
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,25,25
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,11,11
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,8,8
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,16,16
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,21,21
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,96,96
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,28,28
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,6,6
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,17,17
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,113,113
CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1,1
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,5,5
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,9,9
CATACORA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,48,48
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,10,10
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,55,55
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,6,6
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,39,39
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,10,10
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,2,2
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,16,16
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,8,8
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,30,30
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,27,27
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,158,158
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,22,22
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,278,278
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1,1
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,26,26
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,15,15
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,4,4
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,24,24
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,6,6
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,51,51
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,4,4
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,14,14
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,33,33
COMBAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,8,8
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,36,36
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,13,13
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,5,5
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,6,6
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,30,30
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,6,6
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,17,17
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,35,35
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,25,25
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,29,29
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,3,3
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,5,5
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,6,6
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2015-04-01,1233,1233
